code,name,market,主力控盘日期,控盘程度,main_cost_value,yesterday,open,volumn,turn_volumn,high,low,lastest_value,type,ratio
600651,飞乐音响,600651.sh,2015-04-09,强烈控盘,10.82,12.71,12.46,599632,78388,13.65,12.39,13.30,2,0.229
600652,游久游戏,600652.sh,2015-04-09,强烈控盘,17.44,16.40,16.30,577492,97465,17.38,16.22,17.10,2,-0.019
600653,申华控股,600653.sh,2015-04-09,强烈控盘,4.72,5.33,5.39,845434,46262,5.57,5.39,5.44,2,0.153
600654,中安消,600654.sh,2015-04-09,强烈控盘,10.16,15.21,16.68,998377,165281,16.73,16.00,16.73,2,0.647
600655,豫园商城,600655.sh,2015-04-07,强烈控盘,14.55,19.34,0.00,0,0,0.00,0.00,19.34,2,0.329
600656,*ST博元,600656.sh,2015-04-09,微弱控盘,7.85,5.24,4.98,693112,34883,5.50,4.98,5.50,2,-0.299
600657,信达地产,600657.sh,2015-04-09,中度控盘,7.52,9.44,9.35,580622,54415,9.60,9.25,9.31,2,0.238
600658,电子城,600658.sh,2015-04-09,强烈控盘,13.48,16.41,16.35,81206,13374,16.72,16.02,16.61,2,0.232
600660,福耀玻璃,600660.sh,2015-04-09,强烈控盘,13.6,16.53,16.46,424380,71008,16.89,16.41,16.82,2,0.237
600661,新南洋,600661.sh,2015-04-09,强烈控盘,42.78,44.77,44.66,86679,39161,46.06,44.00,45.39,2,0.061
600662,强生控股,600662.sh,2015-04-09,强烈控盘,12.15,14.62,14.65,321820,48465,15.39,14.64,14.98,2,0.233
600663,陆家嘴,600663.sh,2015-04-09,强烈控盘,31.39,40.36,40.59,140045,57099,41.40,39.90,40.84,2,0.301
600664,哈药股份,600664.sh,2015-04-09,强烈控盘,9.25,11.24,11.24,581472,65475,11.37,11.12,11.31,2,0.223
600665,天地源,600665.sh,2015-04-09,强烈控盘,6.02,7.47,7.39,238103,17915,7.65,7.21,7.56,2,0.256
600666,西南药业,600666.sh,2015-04-09,强烈控盘,19.67,24.10,24.00,102465,25433,25.29,23.80,24.72,2,0.257
600668,尖峰集团,600668.sh,2015-04-09,强烈控盘,15.49,16.61,16.75,155788,26377,17.13,16.61,17.10,2,0.104
600671,天目药业,600671.sh,2015-04-09,强烈控盘,17.84,20.49,20.55,28373,5931,21.18,20.49,20.81,2,0.166
600673,东阳光科,600673.sh,2015-04-09,强烈控盘,19.34,25.60,25.70,943470,251516,27.95,25.38,27.27,2,0.41
600674,川投能源,600674.sh,2015-04-09,高度控盘,17.77,22.49,22.49,466466,106683,23.10,22.46,22.84,2,0.285
600675,中华企业,600675.sh,2015-04-09,强烈控盘,7.26,8.81,8.69,796180,69429,8.90,8.56,8.71,2,0.2
600676,交运股份,600676.sh,2015-04-09,强烈控盘,10.73,12.27,12.24,231192,28523,12.44,12.08,12.37,2,0.153
600677,航天通信,600677.sh,2014-12-16,微弱控盘,17.75,18.02,0.00,0,0,0.00,0.00,18.02,2,0.015
600678,四川金顶,600678.sh,2015-04-09,强烈控盘,13.95,17.31,17.04,139030,23900,17.50,16.97,17.32,2,0.242
600679,金山开发,600679.sh,2015-01-20,微弱控盘,14.61,12.98,0.00,0,0,0.00,0.00,12.98,2,-0.112
600680,上海普天,600680.sh,2015-04-09,强烈控盘,21.34,25.23,25.00,66697,16966,25.88,24.66,25.54,2,0.197
600681,万鸿集团,600681.sh,2015-03-12,强烈控盘,8.2,10.01,0.00,0,0,0.00,0.00,10.01,2,0.221
600682,南京新百,600682.sh,2015-04-09,强烈控盘,21.53,36.52,36.40,144448,56889,40.17,36.25,40.17,2,0.866
600683,京投银泰,600683.sh,2015-04-09,强烈控盘,7.63,10.67,10.57,146769,16316,11.61,10.50,11.54,2,0.512
600684,珠江实业,600684.sh,2015-04-09,强烈控盘,8.81,10.95,12.05,67248,8103,12.05,12.05,12.05,2,0.368
600685,广船国际,600685.sh,2015-04-09,中度控盘,38.46,40.83,41.30,121326,50980,42.69,41.30,41.99,2,0.092
600686,金龙汽车,600686.sh,2015-04-09,强烈控盘,15.43,19.93,19.93,82482,16340,20.12,19.54,19.95,2,0.293
600687,刚泰控股,600687.sh,2015-04-09,强烈控盘,26.85,27.95,28.00,203893,59781,30.47,27.35,29.98,2,0.117
600688,上海石化,600688.sh,2015-04-09,强烈控盘,5.19,5.99,5.95,1632297,98418,6.14,5.90,6.08,2,0.171
600690,青岛海尔,600690.sh,2015-04-09,强烈控盘,20.39,26.05,26.50,686086,185695,27.35,26.30,27.29,2,0.338
600691,阳煤化工,600691.sh,2015-04-09,强烈控盘,6.05,6.11,0.00,0,0,0.00,0.00,6.11,2,0.01
600692,亚通股份,600692.sh,2015-04-09,强烈控盘,13.15,13.60,13.60,142635,19925,14.26,13.56,14.15,2,0.076
600693,东百集团,600693.sh,2015-04-09,强烈控盘,10.56,13.20,13.19,73183,9681,13.45,12.89,13.28,2,0.258
600694,大商股份,600694.sh,2015-04-09,强烈控盘,47.29,63.05,62.98,84510,56258,68.98,62.22,68.04,2,0.439
600695,绿庭投资,600695.sh,2015-04-09,强烈控盘,9.28,12.72,13.45,292490,39480,13.99,12.85,13.68,2,0.474
600696,多伦股份,600696.sh,2015-04-09,强烈控盘,11.51,12.35,12.56,201595,25240,12.76,12.35,12.55,2,0.09
600697,欧亚集团,600697.sh,2015-04-09,强烈控盘,26.02,28.73,28.75,51180,15068,29.87,28.60,29.79,2,0.145
600698,湖南天雁,600698.sh,2015-04-09,强烈控盘,7.97,10.22,10.25,256564,26337,10.50,10.00,10.28,2,0.29
600699,均胜电子,600699.sh,2015-04-09,强烈控盘,30.41,36.87,36.60,135090,50809,38.11,36.53,38.02,2,0.25
600701,工大高新,600701.sh,2014-10-31,高度控盘,5.54,6.07,0.00,0,0,0.00,0.00,6.07,2,0.096
600702,沱牌舍得,600702.sh,2015-04-09,强烈控盘,19.62,20.07,20.07,137306,27765,20.47,19.91,20.40,2,0.04
600703,三安光电,600703.sh,2015-04-09,强烈控盘,18.46,21.70,21.57,503795,110614,22.18,21.41,21.98,2,0.191
600704,物产中大,600704.sh,2015-04-09,强烈控盘,19.47,23.41,23.30,705685,172758,25.75,22.83,25.64,2,0.317
600705,中航资本,600705.sh,2015-04-09,强烈控盘,23.49,24.87,24.87,1372894,341447,25.35,24.37,24.95,2,0.062
600706,曲江文旅,600706.sh,2015-04-09,强烈控盘,18.69,19.50,19.47,39490,7855,20.18,19.18,19.99,2,0.07
600707,彩虹股份,600707.sh,2015-04-09,强烈控盘,11.72,14.01,14.00,200102,28443,14.56,13.78,14.36,2,0.225
600708,海博股份,600708.sh,2015-04-09,强烈控盘,12.45,15.03,15.02,173698,26207,15.26,14.72,15.13,2,0.215
600710,常林股份,600710.sh,2015-04-09,强烈控盘,6.23,6.99,6.94,237668,16843,7.15,6.87,7.11,2,0.141
600711,盛屯矿业,600711.sh,2015-04-09,强烈控盘,14.33,13.40,13.21,588496,79354,13.67,13.05,13.43,2,-0.063
600712,南宁百货,600712.sh,2015-04-09,强烈控盘,7.09,9.06,8.99,211962,19666,9.44,8.88,9.27,2,0.307
600713,南京医药,600713.sh,2015-04-09,强烈控盘,9.31,10.02,10.02,311350,31594,10.34,9.90,10.25,2,0.101
600714,金瑞矿业,600714.sh,2015-04-09,强烈控盘,12.61,14.46,14.40,52766,7715,14.76,14.32,14.59,2,0.157
600715,*ST松辽,600715.sh,2015-04-09,强烈控盘,19.02,26.60,26.58,27479,7190,26.62,25.87,25.96,2,0.365
600716,凤凰股份,600716.sh,2015-04-09,强烈控盘,11.64,14.65,14.62,258069,38075,15.00,14.25,14.78,2,0.27
600717,天津港,600717.sh,2015-04-09,高度控盘,18.91,20.04,19.90,329169,66362,20.43,19.73,20.21,2,0.069
600718,东软集团,600718.sh,2015-04-09,强烈控盘,23.82,26.41,26.44,381667,103915,27.62,26.44,27.39,2,0.15
600719,大连热电,600719.sh,2015-03-25,强烈控盘,9.75,10.79,0.00,0,0,0.00,0.00,10.79,2,0.107
600720,祁连山,600720.sh,2015-04-09,强烈控盘,11.35,11.75,11.73,330506,39202,11.94,11.60,11.88,2,0.047
600721,百花村,600721.sh,2015-04-09,强烈控盘,11.86,15.85,15.88,58037,9234,16.28,15.42,15.92,2,0.342
600722,金牛化工,600722.sh,2015-03-27,强烈控盘,5.78,6.90,0.00,0,0,0.00,0.00,6.90,2,0.194
600723,首商股份,600723.sh,2015-04-09,强烈控盘,8.71,10.58,10.58,201978,22165,11.22,10.52,11.11,2,0.276
600724,宁波富达,600724.sh,2015-04-09,强烈控盘,5.72,7.01,6.98,298083,21467,7.30,6.89,7.28,2,0.273
600725,云维股份,600725.sh,2014-12-17,中度控盘,4.71,5.02,0.00,0,0,0.00,0.00,5.02,2,0.066
600726,华电能源,600726.sh,2015-04-09,强烈控盘,4.71,5.24,5.25,235924,12545,5.37,5.21,5.34,2,0.134
600727,鲁北化工,600727.sh,2015-04-09,强烈控盘,6.83,8.63,8.70,201364,18525,9.49,8.60,9.49,2,0.389
600728,佳都科技,600728.sh,2015-04-09,强烈控盘,22.39,28.03,27.80,253042,73931,30.15,27.35,29.85,2,0.333
600729,重庆百货,600729.sh,2015-04-09,强烈控盘,26.07,28.95,28.60,104130,30392,29.60,28.48,29.41,2,0.128
600730,中国高科,600730.sh,2015-04-09,强烈控盘,14.72,18.58,18.36,240548,46932,20.40,18.22,19.29,2,0.31
600731,湖南海利,600731.sh,2015-04-09,强烈控盘,9.46,10.80,10.85,62970,6968,11.20,10.63,11.15,2,0.179
600732,上海新梅,600732.sh,2015-04-09,强烈控盘,7.93,8.69,8.60,223138,19399,8.80,8.52,8.75,2,0.103
600734,实达集团,600734.sh,2015-04-09,强烈控盘,7.67,8.24,8.24,516816,45684,9.06,8.17,9.06,2,0.181
600735,新华锦,600735.sh,2015-04-09,强烈控盘,19.41,22.88,22.58,56336,13198,24.00,22.10,23.96,2,0.234
600736,苏州高新,600736.sh,2015-04-09,强烈控盘,6.95,7.76,7.75,395888,30960,7.94,7.66,7.82,2,0.125
600737,中粮屯河,600737.sh,2015-04-09,强烈控盘,10.38,12.30,13.00,804396,107135,13.53,12.62,13.53,2,0.303
600738,兰州民百,600738.sh,2015-04-09,强烈控盘,8.81,9.38,9.38,136321,12996,9.65,9.25,9.58,2,0.087
600739,辽宁成大,600739.sh,2015-04-09,强烈控盘,25.1,29.77,29.96,709321,210148,30.14,29.20,29.65,2,0.181
600740,山西焦化,600740.sh,2015-04-09,强烈控盘,7.32,7.83,7.80,349329,27736,8.09,7.80,8.05,2,0.1
600741,华域汽车,600741.sh,2015-03-12,强烈控盘,13.93,19.99,0.00,0,0,0.00,0.00,19.99,2,0.435
600742,一汽富维,600742.sh,2015-04-09,强烈控盘,32.98,35.54,35.33,66081,23729,36.30,35.33,36.18,2,0.097
600743,华远地产,600743.sh,2015-04-09,强烈控盘,4.76,6.46,6.50,369211,23879,6.56,6.34,6.46,2,0.357
600744,华银电力,600744.sh,2015-04-09,强烈控盘,5.79,6.14,6.15,219401,13631,6.28,6.12,6.27,2,0.083
600745,中茵股份,600745.sh,2014-12-09,轻度控盘,12.71,13.57,0.00,0,0,0.00,0.00,13.57,2,0.068
600746,江苏索普,600746.sh,2015-04-09,强烈控盘,9,10.26,10.22,216098,22756,11.17,10.00,10.79,2,0.199
600747,大连控股,600747.sh,2015-02-03,微弱控盘,6.62,6.18,0.00,0,0,0.00,0.00,6.18,2,-0.066
600748,上实发展,600748.sh,2015-03-18,强烈控盘,11.63,15.12,0.00,0,0,0.00,0.00,15.12,2,0.3
600749,西藏旅游,600749.sh,2015-04-09,强烈控盘,14.76,16.99,17.61,120689,22203,18.69,17.61,18.69,2,0.266
600750,江中药业,600750.sh,2015-04-09,强烈控盘,25.55,31.50,31.50,66017,20993,32.40,31.12,32.08,2,0.256
600751,天津海运,600751.sh,2015-04-09,强烈控盘,13.77,13.61,13.58,243149,33705,14.09,13.38,13.96,2,0.014
600753,东方银星,600753.sh,2015-04-09,强烈控盘,19.06,24.77,24.50,67403,16505,24.98,24.03,24.40,2,0.28
600754,锦江股份,600754.sh,2015-04-09,强烈控盘,22.69,27.83,27.80,49144,13859,28.61,27.70,28.46,2,0.254
600755,厦门国贸,600755.sh,2015-04-09,强烈控盘,13.54,14.87,14.80,1765619,267673,15.53,14.59,15.19,2,0.122
600756,浪潮软件,600756.sh,2015-01-12,微弱控盘,24.89,24.33,0.00,0,0,0.00,0.00,24.33,2,-0.022
600757,长江传媒,600757.sh,2015-04-09,强烈控盘,10.6,13.41,13.50,359711,49796,14.09,13.50,13.86,2,0.308
600758,红阳能源,600758.sh,2015-04-09,强烈控盘,10.62,11.88,11.72,38847,4753,12.48,11.72,12.34,2,0.162
600759,洲际油气,600759.sh,2015-04-09,微弱控盘,10.78,13.18,14.50,1378181,199577,14.50,14.00,14.50,2,0.345
600760,中航黑豹,600760.sh,2015-04-09,强烈控盘,13.07,12.96,12.88,219617,29216,13.59,12.72,13.52,2,0.034
600761,安徽合力,600761.sh,2015-04-09,强烈控盘,15.77,16.50,16.40,259166,42905,16.75,16.10,16.70,2,0.059
600763,通策医疗,600763.sh,2015-04-09,强烈控盘,48.2,69.95,68.77,26524,18282,71.51,67.12,71.33,2,0.48
600764,中电广通,600764.sh,2015-04-09,强烈控盘,13.5,17.50,17.28,52352,9193,17.90,17.00,17.81,2,0.319
600765,中航重机,600765.sh,2015-04-09,强烈控盘,24.05,25.15,25.16,214518,54815,25.82,25.14,25.59,2,0.064
600766,园城黄金,600766.sh,2015-04-09,强烈控盘,12.51,12.36,12.26,113863,14199,12.60,12.15,12.52,2,0.001
600767,运盛实业,600767.sh,2015-04-09,强烈控盘,20.31,25.56,25.12,289318,76148,27.60,24.66,26.84,2,0.322
600768,宁波富邦,600768.sh,2015-04-09,强烈控盘,13.81,19.39,19.28,69923,13215,20.00,18.48,19.71,2,0.427
600769,祥龙电业,600769.sh,2015-04-09,强烈控盘,9.25,11.96,12.09,211918,27616,13.16,12.09,13.16,2,0.423
600770,综艺股份,600770.sh,2015-04-09,强烈控盘,13.26,15.37,15.45,405088,65200,16.68,15.38,16.20,2,0.222
600771,广誉远,600771.sh,2015-04-09,强烈控盘,29.51,34.79,34.50,59545,21339,36.88,34.01,36.22,2,0.227
600773,西藏城投,600773.sh,2015-04-09,强烈控盘,15.12,18.00,17.95,190119,34691,18.78,17.51,18.50,2,0.224
600774,汉商集团,600774.sh,2015-04-09,强烈控盘,14.58,23.36,22.95,17508,4111,23.96,22.71,23.19,2,0.591
600775,南京熊猫,600775.sh,2015-04-09,强烈控盘,13.81,16.21,16.02,141376,23078,16.55,16.02,16.26,2,0.177
600776,东方通信,600776.sh,2015-04-09,强烈控盘,11.47,15.34,15.29,211151,32916,15.99,15.15,15.70,2,0.369
600777,新潮实业,600777.sh,2014-11-24,轻度控盘,10.97,11.92,0.00,0,0,0.00,0.00,11.92,2,0.087
600778,友好集团,600778.sh,2015-04-09,强烈控盘,10.75,11.23,11.10,125344,14265,11.50,11.07,11.46,2,0.066
600779,水井坊,600779.sh,2015-04-09,强烈控盘,10.36,11.06,11.03,417217,47795,11.96,10.85,11.81,2,0.14
600780,通宝能源,600780.sh,2015-04-09,强烈控盘,7.37,9.00,8.99,202508,18564,9.30,8.84,9.16,2,0.243
600781,辅仁药业,600781.sh,2015-04-09,强烈控盘,20.62,22.95,22.93,39824,9308,23.65,22.72,23.52,2,0.141
600782,新钢股份,600782.sh,2015-04-09,强烈控盘,5.78,7.90,7.82,326606,26934,8.69,7.78,8.69,2,0.503
600783,鲁信创投,600783.sh,2015-04-09,强烈控盘,30.3,36.40,36.22,135537,50168,37.53,36.01,37.18,2,0.227
600784,鲁银投资,600784.sh,2015-04-09,强烈控盘,12.42,12.84,12.74,189841,24587,13.07,12.61,12.99,2,0.046
600785,新华百货,600785.sh,2015-04-09,强烈控盘,16.3,16.97,16.97,69327,11902,17.36,16.77,17.33,2,0.063
600787,中储股份,600787.sh,2015-04-09,强烈控盘,12.34,13.41,13.66,524451,71788,13.85,13.41,13.65,2,0.106
600789,鲁抗医药,600789.sh,2015-04-09,强烈控盘,10.64,11.64,11.62,611036,74361,12.55,11.48,12.37,2,0.163
600790,轻纺城,600790.sh,2015-04-09,强烈控盘,11.29,14.39,14.41,768048,118666,15.83,14.26,15.59,2,0.381
600791,京能置业,600791.sh,2015-04-09,强烈控盘,7.76,9.29,9.29,199288,18593,9.48,9.01,9.38,2,0.209
600792,云煤能源,600792.sh,2015-04-09,强烈控盘,7.47,8.02,7.95,209594,16953,8.16,7.91,8.12,2,0.087
600794,保税科技,600794.sh,2015-04-09,强烈控盘,10.28,12.09,11.90,914892,107236,11.97,11.51,11.70,2,0.138
600795,国电电力,600795.sh,2015-04-09,强烈控盘,4.17,4.40,4.38,6010811,265310,4.45,4.34,4.44,2,0.065
600796,钱江生化,600796.sh,2015-04-09,强烈控盘,9.1,10.67,10.66,162877,17851,11.20,10.50,11.10,2,0.22
600797,浙大网新,600797.sh,2015-02-10,中度控盘,9.01,9.10,0.00,0,0,0.00,0.00,9.10,2,0.01
600798,宁波海运,600798.sh,2015-04-09,强烈控盘,6.66,9.21,9.09,442661,41577,9.68,8.92,9.41,2,0.413
600800,天津磁卡,600800.sh,2015-04-09,强烈控盘,9.33,10.64,10.65,356144,37907,10.85,10.40,10.65,2,0.141
600801,华新水泥,600801.sh,2015-04-09,强烈控盘,10.44,11.59,11.58,338637,39359,11.78,11.40,11.70,2,0.121
600802,福建水泥,600802.sh,2015-04-09,强烈控盘,10.57,11.54,11.45,167131,19497,11.82,11.24,11.73,2,0.11
600803,新奥股份,600803.sh,2015-04-09,强烈控盘,15.72,20.53,20.31,111260,22836,20.81,20.21,20.48,2,0.303
600804,鹏博士,600804.sh,2015-04-09,强烈控盘,27.2,31.28,31.45,472350,152418,32.80,31.30,32.63,2,0.2
600805,悦达投资,600805.sh,2015-04-09,强烈控盘,13.8,14.55,14.48,374742,55303,14.88,14.41,14.87,2,0.078
600806,昆明机床,600806.sh,2015-03-02,中度控盘,8.3,8.84,0.00,0,0,0.00,0.00,8.84,2,0.065
600807,天业股份,600807.sh,2015-04-09,强烈控盘,11.35,14.11,14.12,106352,15209,14.67,14.12,14.15,2,0.247
600808,马钢股份,600808.sh,2015-04-09,强烈控盘,3.91,4.70,4.71,2063135,99076,4.94,4.62,4.79,2,0.225
600809,山西汾酒,600809.sh,2015-04-09,强烈控盘,20.69,23.34,23.34,244896,57966,24.00,23.18,23.93,2,0.157
600810,神马股份,600810.sh,2015-04-09,强烈控盘,8.28,10.32,10.30,75845,8019,10.72,10.26,10.68,2,0.29
600811,东方集团,600811.sh,2015-04-09,强烈控盘,10.62,12.45,12.45,759432,97127,13.09,12.31,13.05,2,0.229
600812,华北制药,600812.sh,2015-04-09,强烈控盘,7.26,8.43,8.38,382727,32750,8.71,8.32,8.61,2,0.186
600814,杭州解百,600814.sh,2015-04-09,强烈控盘,10.39,13.30,13.28,353939,50492,14.63,13.04,14.59,2,0.404
600815,厦工股份,600815.sh,2015-04-09,强烈控盘,10.87,13.30,13.20,368370,49622,13.70,13.03,13.47,2,0.239
600816,安信信托,600816.sh,2015-04-09,强烈控盘,33.84,38.86,37.80,316552,120641,38.79,37.50,38.56,2,0.139
600818,中路股份,600818.sh,2015-04-09,强烈控盘,26.47,32.16,31.88,94758,30824,33.23,31.58,32.37,2,0.223
600819,耀皮玻璃,600819.sh,2015-04-09,强烈控盘,9.36,10.08,10.01,184368,19013,10.45,9.91,10.36,2,0.107
600820,隧道股份,600820.sh,2015-04-09,强烈控盘,9.91,12.40,12.49,1686274,224948,13.64,12.49,13.64,2,0.376
600821,津劝业,600821.sh,2015-04-09,强烈控盘,7.26,8.40,8.36,151497,13005,8.78,8.30,8.77,2,0.208
600822,上海物贸,600822.sh,2015-04-09,强烈控盘,11.37,12.47,12.36,148953,18983,12.90,12.30,12.85,2,0.13
600823,世茂股份,600823.sh,2015-04-09,强烈控盘,14.18,21.02,20.75,159721,33033,20.88,20.40,20.80,2,0.467
600824,益民集团,600824.sh,2015-04-09,强烈控盘,8.49,10.00,9.99,211829,21567,10.28,9.90,10.22,2,0.204
600825,新华传媒,600825.sh,2015-04-09,强烈控盘,13.34,14.92,15.01,525379,80416,15.78,15.01,15.18,2,0.138
600826,兰生股份,600826.sh,2015-04-09,强烈控盘,23.52,33.78,33.77,72264,24587,34.80,33.01,33.99,2,0.445
600827,百联股份,600827.sh,2015-03-04,轻度控盘,17.77,18.37,0.00,0,0,0.00,0.00,18.37,2,0.034
600828,成商集团,600828.sh,2015-04-09,强烈控盘,6.97,8.17,8.13,134288,11203,8.50,8.07,8.47,2,0.215
600829,三精制药,600829.sh,2015-04-09,强烈控盘,12.64,18.61,18.21,187602,35058,19.44,17.99,18.78,2,0.486
600830,香溢融通,600830.sh,2015-04-09,强烈控盘,14.43,16.35,16.00,401304,65948,16.99,15.85,16.68,2,0.156
600831,广电网络,600831.sh,2015-04-09,强烈控盘,16.75,16.23,16.24,293638,48547,16.78,16.15,16.55,2,-0.012
600832,东方明珠,600832.sh,2015-04-09,高度控盘,14.3,15.89,15.85,728563,117826,16.37,15.78,16.29,2,0.139
600833,第一医药,600833.sh,2015-04-09,强烈控盘,16.38,18.89,18.65,61803,11758,19.32,18.35,19.14,2,0.168
600834,申通地铁,600834.sh,2015-04-09,强烈控盘,10.76,13.97,13.88,79085,11263,14.45,13.88,14.22,2,0.322
600835,上海机电,600835.sh,2015-04-09,强烈控盘,22.82,25.19,25.13,181632,46652,25.99,24.98,25.69,2,0.126
600836,界龙实业,600836.sh,2015-04-09,强烈控盘,18.9,19.31,19.31,113239,22122,19.84,19.28,19.57,2,0.035
600837,海通证券,600837.sh,2015-04-09,强烈控盘,23.39,27.42,27.20,3800484,1035597,27.75,26.88,27.44,2,0.173
600838,上海九百,600838.sh,2015-04-09,强烈控盘,13.48,14.19,14.00,147213,21019,14.44,14.00,14.30,2,0.061
600839,四川长虹,600839.sh,2015-04-09,强烈控盘,5.63,6.22,6.22,2797977,178615,6.58,6.13,6.52,2,0.158
600841,上柴股份,600841.sh,2015-04-09,强烈控盘,12,13.62,13.56,101042,14124,14.47,13.40,14.41,2,0.201
600843,上工申贝,600843.sh,2015-04-09,强烈控盘,14.15,16.10,16.16,210191,34089,16.55,15.85,16.19,2,0.144
600844,丹化科技,600844.sh,2015-04-09,强烈控盘,8.43,9.73,9.74,320266,32814,10.50,9.74,10.30,2,0.222
600845,宝信软件,600845.sh,2015-04-09,强烈控盘,39.84,58.00,57.40,27563,16031,58.94,56.65,58.64,2,0.472
600846,同济科技,600846.sh,2015-04-09,强烈控盘,11.26,12.76,12.70,432143,56170,13.32,12.65,12.99,2,0.154
600847,万里股份,600847.sh,2015-04-09,强烈控盘,18.56,25.50,25.70,25988,6906,27.50,25.58,26.70,2,0.439
600848,自仪股份,600848.sh,2015-04-09,强烈控盘,13.98,19.62,19.55,112962,22004,19.89,19.20,19.43,2,0.39
600850,华东电脑,600850.sh,2015-04-09,强烈控盘,48.26,56.56,56.67,52638,29916,57.58,55.15,57.25,2,0.186
600851,海欣股份,600851.sh,2015-04-09,强烈控盘,10.23,12.68,12.98,639045,84109,13.75,12.65,13.27,2,0.297
600853,龙建股份,600853.sh,2015-04-09,强烈控盘,6.85,7.86,7.80,259759,20443,7.98,7.65,7.91,2,0.155
600854,春兰股份,600854.sh,2015-04-09,强烈控盘,6.48,7.91,7.88,172304,13896,8.21,7.81,8.11,2,0.252
600855,航天长峰,600855.sh,2015-04-09,高度控盘,29.23,28.69,28.50,112145,32753,29.50,28.31,29.29,2,0.002
600856,长百集团,600856.sh,2015-04-09,强烈控盘,16.42,20.55,21.00,89331,18704,21.80,20.10,21.24,2,0.294
600857,工大首创,600857.sh,2015-04-09,强烈控盘,18.07,22.97,23.50,99966,24681,25.27,23.12,25.27,2,0.398
600858,银座股份,600858.sh,2015-01-09,强烈控盘,8.79,9.83,0.00,0,0,0.00,0.00,9.83,2,0.118
600859,王府井,600859.sh,2015-04-09,强烈控盘,22.99,28.57,28.40,200466,59399,30.39,27.90,30.13,2,0.311
600861,北京城乡,600861.sh,2015-04-09,强烈控盘,10.78,13.15,13.10,132373,18501,14.40,13.10,14.11,2,0.309
600862,南通科技,600862.sh,2015-04-09,强烈控盘,13.49,16.94,16.67,173778,30672,18.09,16.67,17.79,2,0.319
600863,内蒙华电,600863.sh,2015-04-09,强烈控盘,4.34,4.72,4.70,1318944,63073,4.84,4.66,4.80,2,0.106
600864,哈投股份,600864.sh,2015-04-09,强烈控盘,14.43,17.67,17.60,223691,40964,19.42,17.27,19.13,2,0.326
600865,百大集团,600865.sh,2015-04-09,强烈控盘,12.64,17.84,17.73,175398,31639,18.45,17.35,18.15,2,0.436
600866,星湖科技,600866.sh,2015-03-18,强烈控盘,7.44,8.32,0.00,0,0,0.00,0.00,8.32,2,0.118
600867,通化东宝,600867.sh,2015-04-09,强烈控盘,18.32,24.00,24.10,321657,78496,25.00,23.78,24.87,2,0.358
600868,梅雁吉祥,600868.sh,2015-04-09,强烈控盘,4.64,5.56,5.53,682340,38062,5.66,5.45,5.59,2,0.205
600869,智慧能源,600869.sh,2015-04-09,强烈控盘,13.64,20.92,21.81,259234,55113,21.85,20.89,21.37,2,0.567
600870,厦华电子,600870.sh,2014-12-31,微弱控盘,8.89,7.46,0.00,0,0,0.00,0.00,7.46,2,-0.161
600872,中炬高新,600872.sh,2015-04-09,强烈控盘,12.76,15.09,15.04,432307,67728,16.57,14.89,16.19,2,0.269
600873,梅花生物,600873.sh,2015-04-09,强烈控盘,8.13,10.04,10.06,1860701,194384,11.04,9.85,11.04,2,0.358
600874,创业环保,600874.sh,2015-04-09,强烈控盘,12.66,13.83,13.79,220891,30877,14.18,13.50,14.10,2,0.114
600875,东方电气,600875.sh,2015-04-09,强烈控盘,20.79,22.71,22.58,713072,163004,23.19,22.32,22.94,2,0.103
600876,洛阳玻璃,600876.sh,2015-04-09,强烈控盘,10.27,13.24,13.00,101881,13395,13.35,12.82,13.13,2,0.278
600877,中国嘉陵,600877.sh,2015-04-09,强烈控盘,8.77,10.01,9.90,544617,55356,10.36,9.82,10.11,2,0.153
600879,航天电子,600879.sh,2015-04-09,强烈控盘,18.94,19.46,19.45,383582,75705,19.91,19.30,19.75,2,0.043
600880,博瑞传播,600880.sh,2015-04-09,强烈控盘,14.85,15.22,15.40,574920,89787,15.80,15.27,15.67,2,0.055
600881,亚泰集团,600881.sh,2015-04-09,强烈控盘,8.54,10.70,10.65,902970,97599,11.10,10.53,11.06,2,0.295
600882,华联矿业,600882.sh,2015-04-09,强烈控盘,9.83,11.13,11.00,209025,23190,11.35,10.80,11.25,2,0.144
600883,博闻科技,600883.sh,2015-04-09,强烈控盘,11.13,14.89,14.41,95556,13923,14.85,14.00,14.71,2,0.322
600884,杉杉股份,600884.sh,2015-04-09,强烈控盘,20.94,26.58,26.68,156731,44353,29.20,26.68,28.86,2,0.378
600885,宏发股份,600885.sh,2015-04-09,强烈控盘,24.58,28.66,28.70,69059,20048,29.75,28.00,29.53,2,0.201
600886,国投电力,600886.sh,2015-04-09,强烈控盘,9.91,11.46,11.24,4712553,541578,11.82,11.18,11.45,2,0.155
600887,伊利股份,600887.sh,2015-04-09,强烈控盘,28.16,32.17,32.16,570231,187118,33.45,32.00,33.33,2,0.184
600888,新疆众和,600888.sh,2015-04-09,强烈控盘,8.98,10.59,10.51,208335,22791,11.20,10.41,10.92,2,0.216
600889,南京化纤,600889.sh,2015-04-09,强烈控盘,11.44,15.90,15.90,73773,11811,16.30,15.71,15.95,2,0.394
600890,中房股份,600890.sh,2015-04-09,强烈控盘,8.12,9.45,9.41,148378,14115,9.64,9.23,9.60,2,0.182
